player_id,player_name,team_id,age,role
18507,Player_18507,5,32,Batsman
18508,Player_18508,17,20,Defender
18509,Player_18509,5,19,Bowler
18510,Player_18510,14,24,All-Rounder
18511,Player_18511,7,26,Goalkeeper
18512,Player_18512,9,28,Batsman
18513,Player_18513,17,39,Bowler
18514,Player_18514,3,33,Defender
18515,Player_18515,8,24,All-Rounder
18516,Player_18516,13,30,Bowler
18517,Player_18517,16,20,Defender
18518,Player_18518,10,28,Bowler
18519,Player_18519,18,20,Batsman
18520,Player_18520,3,32,Goalkeeper
18521,Player_18521,12,25,Defender
18522,Player_18522,16,24,Goalkeeper
18523,Player_18523,18,22,Goalkeeper
18524,Player_18524,17,23,All-Rounder
18525,Player_18525,7,36,Defender
18526,Player_18526,19,20,All-Rounder
18527,Player_18527,8,28,Goalkeeper
18528,Player_18528,17,23,Batsman
18529,Player_18529,7,38,Batsman
18530,Player_18530,1,31,Bowler
18531,Player_18531,8,34,Bowler
18532,Player_18532,19,20,Defender
18533,Player_18533,20,21,Batsman
18534,Player_18534,20,26,Goalkeeper
18535,Player_18535,10,30,Batsman
18536,Player_18536,12,23,Defender
18537,Player_18537,1,27,Bowler
18538,Player_18538,4,37,Bowler
18539,Player_18539,4,37,All-Rounder
18540,Player_18540,9,38,Bowler
18541,Player_18541,15,30,Goalkeeper
18542,Player_18542,15,31,Defender
18543,Player_18543,7,29,Bowler
18544,Player_18544,12,30,Bowler
18545,Player_18545,3,27,Goalkeeper
18546,Player_18546,20,24,Bowler
18547,Player_18547,9,22,Goalkeeper
18548,Player_18548,14,29,Bowler
18549,Player_18549,13,19,Goalkeeper
18550,Player_18550,12,25,Bowler
18551,Player_18551,1,25,Defender
18552,Player_18552,19,36,All-Rounder
18553,Player_18553,16,22,All-Rounder
18554,Player_18554,12,25,Batsman
18555,Player_18555,10,27,All-Rounder
18556,Player_18556,2,30,Goalkeeper
18557,Player_18557,18,26,Goalkeeper
18558,Player_18558,13,24,All-Rounder
18559,Player_18559,6,37,Goalkeeper
18560,Player_18560,12,37,Defender
18561,Player_18561,4,36,Goalkeeper
18562,Player_18562,1,28,Defender
18563,Player_18563,11,25,Defender
18564,Player_18564,8,39,Defender
18565,Player_18565,2,33,Bowler
18566,Player_18566,2,27,Batsman
18567,Player_18567,16,23,Goalkeeper
18568,Player_18568,1,27,Bowler
18569,Player_18569,4,27,Batsman
18570,Player_18570,6,36,Bowler
18571,Player_18571,20,21,Goalkeeper
18572,Player_18572,14,36,Defender
18573,Player_18573,20,20,Bowler
18574,Player_18574,15,34,Batsman
18575,Player_18575,7,31,Batsman
18576,Player_18576,7,27,Batsman
18577,Player_18577,18,23,Bowler
18578,Player_18578,2,33,Batsman
18579,Player_18579,20,26,All-Rounder
18580,Player_18580,15,38,Batsman
18581,Player_18581,1,29,Batsman
18582,Player_18582,17,29,Bowler
18583,Player_18583,20,31,Goalkeeper
18584,Player_18584,13,19,Bowler
18585,Player_18585,12,27,Bowler
18586,Player_18586,15,21,All-Rounder
18587,Player_18587,5,23,Goalkeeper
18588,Player_18588,7,30,Bowler
18589,Player_18589,8,31,All-Rounder
18590,Player_18590,14,21,Bowler
18591,Player_18591,4,27,All-Rounder
18592,Player_18592,14,27,Defender
18593,Player_18593,10,22,Batsman
18594,Player_18594,16,21,Batsman
18595,Player_18595,11,29,Bowler
18596,Player_18596,14,39,All-Rounder
18597,Player_18597,14,31,Defender
18598,Player_18598,2,24,Batsman
18599,Player_18599,13,19,Bowler
18600,Player_18600,3,31,Bowler
18601,Player_18601,18,27,All-Rounder
18602,Player_18602,4,33,Goalkeeper
18603,Player_18603,19,20,Bowler
18604,Player_18604,16,25,Defender
18605,Player_18605,4,34,Defender
18606,Player_18606,19,21,Goalkeeper
18607,Player_18607,15,38,Defender
18608,Player_18608,1,36,All-Rounder
18609,Player_18609,16,32,Bowler
18610,Player_18610,15,37,All-Rounder
18611,Player_18611,16,27,Goalkeeper
18612,Player_18612,20,27,Goalkeeper
18613,Player_18613,1,29,All-Rounder
18614,Player_18614,17,26,Batsman
18615,Player_18615,5,32,Goalkeeper
18616,Player_18616,5,35,Bowler
18617,Player_18617,7,37,Goalkeeper
18618,Player_18618,13,18,All-Rounder
18619,Player_18619,12,20,All-Rounder
18620,Player_18620,4,25,Defender
18621,Player_18621,4,24,Batsman
18622,Player_18622,6,32,All-Rounder
18623,Player_18623,15,25,Defender
18624,Player_18624,19,32,Defender
18625,Player_18625,6,39,Bowler
18626,Player_18626,12,22,Defender
18627,Player_18627,14,29,Batsman
18628,Player_18628,18,29,Bowler
18629,Player_18629,12,26,All-Rounder
18630,Player_18630,15,38,All-Rounder
18631,Player_18631,19,26,Defender
18632,Player_18632,8,32,Goalkeeper
18633,Player_18633,9,32,Batsman
18634,Player_18634,5,37,Batsman
18635,Player_18635,5,29,Defender
18636,Player_18636,6,22,Batsman
18637,Player_18637,3,18,Bowler
18638,Player_18638,5,39,Defender
18639,Player_18639,1,36,Goalkeeper
18640,Player_18640,11,28,All-Rounder
18641,Player_18641,20,35,Batsman
18642,Player_18642,1,23,All-Rounder
18643,Player_18643,7,34,Goalkeeper
18644,Player_18644,15,31,Goalkeeper
18645,Player_18645,17,29,Bowler
18646,Player_18646,8,22,Goalkeeper
18647,Player_18647,2,24,Goalkeeper
18648,Player_18648,13,33,Batsman
18649,Player_18649,12,26,All-Rounder
18650,Player_18650,5,32,Batsman
18651,Player_18651,13,21,Batsman
18652,Player_18652,6,37,Defender
18653,Player_18653,15,24,Defender
18654,Player_18654,11,31,Bowler
18655,Player_18655,4,21,Bowler
18656,Player_18656,1,21,Goalkeeper
18657,Player_18657,15,31,Bowler
18658,Player_18658,12,24,Bowler
18659,Player_18659,9,32,Goalkeeper
18660,Player_18660,11,29,All-Rounder
18661,Player_18661,5,31,Goalkeeper
18662,Player_18662,7,30,Goalkeeper
18663,Player_18663,8,36,All-Rounder
18664,Player_18664,1,29,Goalkeeper
18665,Player_18665,1,33,Defender
18666,Player_18666,3,33,Bowler
18667,Player_18667,8,18,Goalkeeper
18668,Player_18668,11,32,Batsman
18669,Player_18669,1,22,Bowler
18670,Player_18670,14,23,Defender
18671,Player_18671,1,38,Defender
18672,Player_18672,6,34,Goalkeeper
18673,Player_18673,6,28,All-Rounder
18674,Player_18674,3,21,Batsman
18675,Player_18675,10,35,Goalkeeper
18676,Player_18676,12,37,All-Rounder
18677,Player_18677,10,31,Defender
18678,Player_18678,2,26,Bowler
18679,Player_18679,13,20,Defender
18680,Player_18680,16,20,Goalkeeper
18681,Player_18681,13,28,All-Rounder
18682,Player_18682,4,37,Goalkeeper
18683,Player_18683,4,39,Defender
18684,Player_18684,11,22,Batsman
18685,Player_18685,14,21,Defender
18686,Player_18686,3,29,Goalkeeper
18687,Player_18687,19,29,All-Rounder
18688,Player_18688,1,21,Goalkeeper
18689,Player_18689,5,20,Bowler
18690,Player_18690,17,19,Bowler
18691,Player_18691,1,21,All-Rounder
18692,Player_18692,19,21,Defender
18693,Player_18693,19,24,Goalkeeper
18694,Player_18694,4,19,Bowler
18695,Player_18695,19,28,Batsman
18696,Player_18696,6,22,Bowler
18697,Player_18697,15,30,Defender
18698,Player_18698,4,21,All-Rounder
18699,Player_18699,1,26,Batsman
18700,Player_18700,17,24,Goalkeeper
18701,Player_18701,11,30,Goalkeeper
18702,Player_18702,17,27,All-Rounder
18703,Player_18703,1,24,Batsman
18704,Player_18704,9,35,Batsman
18705,Player_18705,14,35,Batsman
18706,Player_18706,15,19,All-Rounder
18707,Player_18707,1,38,All-Rounder
18708,Player_18708,2,18,Goalkeeper
18709,Player_18709,18,30,Bowler
18710,Player_18710,18,19,Defender
18711,Player_18711,6,21,Goalkeeper
18712,Player_18712,20,26,Batsman
18713,Player_18713,8,25,Bowler
18714,Player_18714,1,35,Defender
18715,Player_18715,15,33,Batsman
18716,Player_18716,10,21,All-Rounder
18717,Player_18717,4,21,Bowler
18718,Player_18718,10,35,All-Rounder
18719,Player_18719,11,19,Defender
18720,Player_18720,5,38,Defender
18721,Player_18721,9,28,Batsman
18722,Player_18722,5,37,All-Rounder
18723,Player_18723,11,21,Goalkeeper
18724,Player_18724,3,31,Goalkeeper
18725,Player_18725,4,38,All-Rounder
18726,Player_18726,10,34,Defender
18727,Player_18727,7,25,Bowler
18728,Player_18728,1,18,All-Rounder
18729,Player_18729,6,36,Batsman
18730,Player_18730,8,36,Goalkeeper
18731,Player_18731,17,38,Batsman
18732,Player_18732,7,24,Bowler
18733,Player_18733,1,18,Goalkeeper
18734,Player_18734,9,18,Goalkeeper
18735,Player_18735,11,27,Goalkeeper
18736,Player_18736,19,30,Batsman
18737,Player_18737,2,39,Defender
18738,Player_18738,11,22,Batsman
18739,Player_18739,3,29,Defender
18740,Player_18740,17,20,All-Rounder
18741,Player_18741,10,36,Goalkeeper
18742,Player_18742,3,21,Batsman
18743,Player_18743,3,32,Bowler
18744,Player_18744,7,30,Bowler
18745,Player_18745,2,28,Defender
18746,Player_18746,1,19,Defender
18747,Player_18747,7,26,Goalkeeper
18748,Player_18748,20,29,Defender
18749,Player_18749,11,21,Bowler
18750,Player_18750,6,36,Batsman
18751,Player_18751,4,27,Batsman
18752,Player_18752,19,28,Defender
18753,Player_18753,19,24,Defender
18754,Player_18754,14,30,Bowler
18755,Player_18755,3,26,All-Rounder
18756,Player_18756,4,29,Batsman
18757,Player_18757,8,19,Defender
18758,Player_18758,18,39,Goalkeeper
18759,Player_18759,4,38,Defender
18760,Player_18760,11,18,Defender
18761,Player_18761,16,24,Batsman
18762,Player_18762,3,18,Defender
18763,Player_18763,7,33,Goalkeeper
18764,Player_18764,2,21,Goalkeeper
18765,Player_18765,1,25,Goalkeeper
18766,Player_18766,1,34,Bowler
18767,Player_18767,6,38,Goalkeeper
18768,Player_18768,19,36,Batsman
18769,Player_18769,7,21,All-Rounder
18770,Player_18770,5,21,Defender
18771,Player_18771,18,25,Defender
18772,Player_18772,13,27,Defender
18773,Player_18773,1,33,Goalkeeper
18774,Player_18774,10,36,Goalkeeper
18775,Player_18775,9,18,Goalkeeper
18776,Player_18776,17,22,All-Rounder
18777,Player_18777,1,19,All-Rounder
18778,Player_18778,1,33,All-Rounder
18779,Player_18779,7,30,All-Rounder
18780,Player_18780,4,23,All-Rounder
18781,Player_18781,12,21,Defender
18782,Player_18782,16,24,Defender
18783,Player_18783,14,19,All-Rounder
18784,Player_18784,10,27,Defender
18785,Player_18785,14,31,All-Rounder
18786,Player_18786,7,25,All-Rounder
18787,Player_18787,4,20,All-Rounder
18788,Player_18788,2,20,Defender
18789,Player_18789,18,19,Bowler
18790,Player_18790,16,34,Bowler
18791,Player_18791,9,36,Bowler
18792,Player_18792,5,27,Batsman
18793,Player_18793,9,29,Bowler
18794,Player_18794,8,28,Bowler
18795,Player_18795,20,26,Bowler
18796,Player_18796,16,30,Goalkeeper
18797,Player_18797,20,23,All-Rounder
18798,Player_18798,18,31,Defender
18799,Player_18799,4,39,Goalkeeper
18800,Player_18800,16,28,All-Rounder
18801,Player_18801,4,22,Bowler
18802,Player_18802,6,19,Bowler
18803,Player_18803,3,24,Goalkeeper
18804,Player_18804,18,34,Defender
18805,Player_18805,15,23,Goalkeeper
18806,Player_18806,8,31,Goalkeeper
18807,Player_18807,18,21,All-Rounder
18808,Player_18808,3,20,Batsman
18809,Player_18809,6,28,Defender
18810,Player_18810,15,18,Defender
18811,Player_18811,12,31,Goalkeeper
18812,Player_18812,5,23,Goalkeeper
18813,Player_18813,7,34,Bowler
18814,Player_18814,15,34,Goalkeeper
18815,Player_18815,7,28,All-Rounder
18816,Player_18816,13,39,Bowler
18817,Player_18817,3,24,Batsman
18818,Player_18818,13,30,All-Rounder
18819,Player_18819,3,25,Defender
18820,Player_18820,2,25,Defender
18821,Player_18821,4,26,All-Rounder
18822,Player_18822,17,24,Goalkeeper
18823,Player_18823,6,39,Goalkeeper
18824,Player_18824,11,26,Goalkeeper
18825,Player_18825,6,28,Defender
18826,Player_18826,2,19,All-Rounder
18827,Player_18827,17,35,Goalkeeper
18828,Player_18828,3,39,Bowler
18829,Player_18829,12,20,Defender
18830,Player_18830,14,35,All-Rounder
18831,Player_18831,2,33,All-Rounder
18832,Player_18832,5,25,All-Rounder
18833,Player_18833,10,25,All-Rounder
18834,Player_18834,10,23,Batsman
18835,Player_18835,9,19,Bowler
18836,Player_18836,13,33,Batsman
18837,Player_18837,10,38,Goalkeeper
18838,Player_18838,6,26,Batsman
18839,Player_18839,11,36,Batsman
18840,Player_18840,4,38,Defender
18841,Player_18841,14,32,All-Rounder
18842,Player_18842,17,19,Batsman
18843,Player_18843,20,32,All-Rounder
18844,Player_18844,2,39,Bowler
18845,Player_18845,10,28,Batsman
18846,Player_18846,3,37,Defender
18847,Player_18847,7,29,Defender
18848,Player_18848,7,32,Goalkeeper
18849,Player_18849,1,33,Batsman
18850,Player_18850,8,23,Bowler
18851,Player_18851,1,20,All-Rounder
18852,Player_18852,8,23,Batsman
18853,Player_18853,14,20,Goalkeeper
18854,Player_18854,14,38,Defender
18855,Player_18855,2,30,Batsman
18856,Player_18856,8,29,Goalkeeper
18857,Player_18857,19,25,Bowler
18858,Player_18858,10,19,All-Rounder
18859,Player_18859,7,24,Bowler
18860,Player_18860,13,34,Bowler
18861,Player_18861,15,24,All-Rounder
18862,Player_18862,11,18,Batsman
18863,Player_18863,14,21,All-Rounder
18864,Player_18864,11,32,Goalkeeper
18865,Player_18865,2,21,Bowler
18866,Player_18866,2,29,All-Rounder
18867,Player_18867,12,33,Defender
18868,Player_18868,15,38,All-Rounder
18869,Player_18869,17,35,All-Rounder
18870,Player_18870,14,31,Goalkeeper
18871,Player_18871,16,31,Bowler
18872,Player_18872,8,28,Goalkeeper
18873,Player_18873,17,33,Goalkeeper
18874,Player_18874,5,32,Defender
18875,Player_18875,12,39,Goalkeeper
18876,Player_18876,6,23,Goalkeeper
18877,Player_18877,18,30,Defender
18878,Player_18878,5,34,Batsman
18879,Player_18879,6,21,Goalkeeper
18880,Player_18880,9,29,All-Rounder
18881,Player_18881,15,35,Goalkeeper
18882,Player_18882,10,25,Bowler
18883,Player_18883,17,29,All-Rounder
18884,Player_18884,19,21,All-Rounder
18885,Player_18885,12,25,Batsman
18886,Player_18886,9,19,Bowler
18887,Player_18887,15,21,Bowler
18888,Player_18888,14,29,Bowler
18889,Player_18889,1,38,Goalkeeper
18890,Player_18890,17,39,Goalkeeper
18891,Player_18891,1,27,All-Rounder
18892,Player_18892,13,32,Batsman
18893,Player_18893,8,26,Goalkeeper
18894,Player_18894,13,26,Goalkeeper
18895,Player_18895,16,24,Batsman
18896,Player_18896,2,19,Bowler
18897,Player_18897,13,24,All-Rounder
18898,Player_18898,18,26,Goalkeeper
18899,Player_18899,3,35,Batsman
18900,Player_18900,13,29,Batsman
18901,Player_18901,19,24,Bowler
18902,Player_18902,13,36,Defender
18903,Player_18903,19,39,Defender
18904,Player_18904,4,33,Defender
18905,Player_18905,19,25,Defender
18906,Player_18906,18,36,Goalkeeper
18907,Player_18907,6,23,Batsman
18908,Player_18908,19,19,All-Rounder
18909,Player_18909,4,19,Goalkeeper
18910,Player_18910,4,25,Defender
18911,Player_18911,7,27,All-Rounder
18912,Player_18912,7,38,All-Rounder
18913,Player_18913,16,38,Defender
18914,Player_18914,16,28,All-Rounder
18915,Player_18915,5,37,Goalkeeper
18916,Player_18916,15,37,Bowler
18917,Player_18917,4,20,Goalkeeper
18918,Player_18918,13,33,Goalkeeper
18919,Player_18919,19,20,Bowler
18920,Player_18920,7,25,Defender
18921,Player_18921,12,36,Defender
18922,Player_18922,9,29,Bowler
18923,Player_18923,17,35,Goalkeeper
18924,Player_18924,2,30,Batsman
18925,Player_18925,16,28,All-Rounder
18926,Player_18926,7,30,All-Rounder
18927,Player_18927,18,38,All-Rounder
18928,Player_18928,7,20,Batsman
18929,Player_18929,1,23,Goalkeeper
18930,Player_18930,3,20,Defender
18931,Player_18931,11,18,Bowler
18932,Player_18932,15,31,All-Rounder
18933,Player_18933,3,37,Batsman
18934,Player_18934,13,24,Bowler
18935,Player_18935,4,26,Goalkeeper
18936,Player_18936,8,18,Batsman
18937,Player_18937,4,27,Batsman
18938,Player_18938,18,30,Bowler
18939,Player_18939,7,29,Bowler
18940,Player_18940,11,21,All-Rounder
18941,Player_18941,4,24,Goalkeeper
18942,Player_18942,13,27,Bowler
18943,Player_18943,9,39,All-Rounder
18944,Player_18944,9,24,All-Rounder
18945,Player_18945,19,32,Bowler
18946,Player_18946,3,36,Batsman
18947,Player_18947,12,24,Batsman
18948,Player_18948,11,31,Batsman
18949,Player_18949,20,38,All-Rounder
18950,Player_18950,11,31,Batsman
18951,Player_18951,17,35,Goalkeeper
18952,Player_18952,14,27,Batsman
18953,Player_18953,16,20,Batsman
18954,Player_18954,10,23,All-Rounder
18955,Player_18955,4,39,Defender
18956,Player_18956,10,39,Goalkeeper
18957,Player_18957,20,26,All-Rounder
18958,Player_18958,12,31,Goalkeeper
18959,Player_18959,9,38,Goalkeeper
18960,Player_18960,15,38,Batsman
18961,Player_18961,9,25,Goalkeeper
18962,Player_18962,7,18,Batsman
18963,Player_18963,12,20,Goalkeeper
18964,Player_18964,20,39,Defender
18965,Player_18965,14,23,Goalkeeper
18966,Player_18966,16,18,Bowler
18967,Player_18967,19,35,Batsman
18968,Player_18968,3,27,Defender
18969,Player_18969,11,34,Batsman
18970,Player_18970,20,38,Defender
18971,Player_18971,19,18,Batsman
18972,Player_18972,8,39,Bowler
18973,Player_18973,20,25,Bowler
18974,Player_18974,8,29,Defender
18975,Player_18975,3,36,All-Rounder
18976,Player_18976,10,31,Batsman
18977,Player_18977,13,36,All-Rounder
18978,Player_18978,9,34,Goalkeeper
18979,Player_18979,6,33,Bowler
18980,Player_18980,15,36,Batsman
18981,Player_18981,16,22,Bowler
18982,Player_18982,5,39,Goalkeeper
18983,Player_18983,13,36,Defender
18984,Player_18984,19,21,Batsman
18985,Player_18985,2,22,Batsman
18986,Player_18986,6,22,Batsman
18987,Player_18987,1,18,Defender
18988,Player_18988,15,35,Bowler
18989,Player_18989,15,32,Defender
18990,Player_18990,14,38,Bowler
18991,Player_18991,7,36,Batsman
18992,Player_18992,5,31,Defender
18993,Player_18993,20,23,Goalkeeper
18994,Player_18994,16,35,Defender
18995,Player_18995,17,25,Bowler
18996,Player_18996,11,22,Batsman
18997,Player_18997,15,39,Bowler
18998,Player_18998,20,25,All-Rounder
18999,Player_18999,16,23,Batsman
19000,Player_19000,3,27,Goalkeeper
19001,Player_19001,6,20,Goalkeeper
19002,Player_19002,13,30,All-Rounder
19003,Player_19003,1,24,Bowler
19004,Player_19004,14,21,Goalkeeper
19005,Player_19005,2,30,Bowler
19006,Player_19006,2,23,Batsman
19007,Player_19007,15,33,Defender
19008,Player_19008,18,39,Batsman
19009,Player_19009,9,38,Bowler
19010,Player_19010,3,18,All-Rounder
19011,Player_19011,4,30,Batsman
19012,Player_19012,15,19,Goalkeeper
19013,Player_19013,5,37,Batsman
19014,Player_19014,20,36,Batsman
19015,Player_19015,20,23,Batsman
19016,Player_19016,5,28,All-Rounder
19017,Player_19017,10,34,Bowler
19018,Player_19018,16,26,All-Rounder
19019,Player_19019,12,22,Goalkeeper
19020,Player_19020,14,22,Bowler
19021,Player_19021,11,33,Goalkeeper
19022,Player_19022,19,21,Bowler
19023,Player_19023,6,37,Bowler
19024,Player_19024,10,30,Batsman
19025,Player_19025,20,34,Batsman
19026,Player_19026,3,26,All-Rounder
19027,Player_19027,15,30,Bowler
19028,Player_19028,11,33,Goalkeeper
19029,Player_19029,2,37,Batsman
19030,Player_19030,6,27,Goalkeeper
19031,Player_19031,17,27,Batsman
19032,Player_19032,18,37,Bowler
19033,Player_19033,4,33,Goalkeeper
19034,Player_19034,9,37,All-Rounder
19035,Player_19035,10,18,All-Rounder
19036,Player_19036,2,28,All-Rounder
19037,Player_19037,11,30,Batsman
19038,Player_19038,11,35,Batsman
19039,Player_19039,11,22,All-Rounder
19040,Player_19040,1,21,Goalkeeper
19041,Player_19041,14,23,Batsman
19042,Player_19042,1,32,All-Rounder
19043,Player_19043,9,19,Batsman
19044,Player_19044,1,21,Defender
19045,Player_19045,4,31,Goalkeeper
19046,Player_19046,1,21,Bowler
19047,Player_19047,19,35,Goalkeeper
19048,Player_19048,10,37,Bowler
19049,Player_19049,15,33,All-Rounder
19050,Player_19050,20,26,Batsman
19051,Player_19051,4,25,All-Rounder
19052,Player_19052,20,28,Bowler
19053,Player_19053,14,31,Defender
19054,Player_19054,5,34,Bowler
19055,Player_19055,15,30,Batsman
19056,Player_19056,15,25,Defender
19057,Player_19057,16,31,Batsman
19058,Player_19058,16,28,Defender
19059,Player_19059,4,26,Batsman
19060,Player_19060,9,25,Bowler
19061,Player_19061,1,31,Bowler
19062,Player_19062,5,32,Bowler
19063,Player_19063,9,18,Bowler
19064,Player_19064,20,29,Defender
19065,Player_19065,5,22,Goalkeeper
19066,Player_19066,4,31,Goalkeeper
19067,Player_19067,16,39,All-Rounder
19068,Player_19068,2,33,Goalkeeper
19069,Player_19069,16,36,All-Rounder
19070,Player_19070,18,33,Bowler
19071,Player_19071,2,24,Batsman
19072,Player_19072,16,20,Goalkeeper
19073,Player_19073,1,25,Goalkeeper
19074,Player_19074,16,38,Bowler
19075,Player_19075,3,38,Bowler
19076,Player_19076,15,31,Goalkeeper
19077,Player_19077,11,37,Bowler
19078,Player_19078,10,20,Goalkeeper
19079,Player_19079,17,28,Batsman
19080,Player_19080,4,39,Batsman
19081,Player_19081,17,31,All-Rounder
19082,Player_19082,4,39,Goalkeeper
19083,Player_19083,19,19,Batsman
19084,Player_19084,1,21,Batsman
19085,Player_19085,14,38,Defender
19086,Player_19086,11,22,Batsman
19087,Player_19087,7,36,All-Rounder
19088,Player_19088,17,27,Batsman
19089,Player_19089,4,38,Bowler
19090,Player_19090,10,38,Defender
19091,Player_19091,17,19,Goalkeeper
19092,Player_19092,4,38,All-Rounder
19093,Player_19093,19,20,Batsman
19094,Player_19094,18,32,Goalkeeper
19095,Player_19095,17,36,Batsman
19096,Player_19096,6,38,Defender
19097,Player_19097,7,19,Goalkeeper
19098,Player_19098,6,20,Bowler
19099,Player_19099,12,29,Bowler
19100,Player_19100,9,31,Goalkeeper
19101,Player_19101,18,34,Bowler
19102,Player_19102,2,33,All-Rounder
19103,Player_19103,17,34,Defender
19104,Player_19104,1,26,All-Rounder
19105,Player_19105,9,20,Goalkeeper
19106,Player_19106,6,39,All-Rounder
19107,Player_19107,2,31,Defender
19108,Player_19108,6,20,Defender
19109,Player_19109,9,23,Goalkeeper
19110,Player_19110,3,38,All-Rounder
19111,Player_19111,16,36,Defender
19112,Player_19112,15,30,Goalkeeper
19113,Player_19113,12,22,Defender
19114,Player_19114,8,18,Batsman
19115,Player_19115,6,29,Batsman
19116,Player_19116,3,32,Defender
19117,Player_19117,4,36,Goalkeeper
19118,Player_19118,10,19,Batsman
19119,Player_19119,14,20,Defender
19120,Player_19120,15,24,Bowler
19121,Player_19121,7,28,All-Rounder
19122,Player_19122,7,27,Defender
19123,Player_19123,8,25,Batsman
19124,Player_19124,10,19,Defender
19125,Player_19125,19,31,Goalkeeper
19126,Player_19126,19,30,Batsman
19127,Player_19127,2,24,Goalkeeper
19128,Player_19128,15,38,Goalkeeper
19129,Player_19129,1,26,Goalkeeper
19130,Player_19130,10,24,Defender
19131,Player_19131,6,18,Batsman
19132,Player_19132,13,18,Goalkeeper
19133,Player_19133,10,23,Bowler
19134,Player_19134,12,18,All-Rounder
19135,Player_19135,6,33,Defender
19136,Player_19136,6,20,Bowler
19137,Player_19137,1,30,Batsman
19138,Player_19138,12,38,All-Rounder
19139,Player_19139,10,21,Goalkeeper
19140,Player_19140,14,34,Bowler
19141,Player_19141,15,27,Bowler
19142,Player_19142,4,21,Goalkeeper
19143,Player_19143,1,37,Goalkeeper
19144,Player_19144,8,29,Bowler
19145,Player_19145,3,30,Batsman
19146,Player_19146,14,21,Defender
19147,Player_19147,17,33,Batsman
19148,Player_19148,2,36,Batsman
19149,Player_19149,15,24,Defender
19150,Player_19150,6,18,Batsman
19151,Player_19151,5,33,All-Rounder
19152,Player_19152,14,19,Goalkeeper
19153,Player_19153,19,18,Bowler
19154,Player_19154,9,31,Defender
19155,Player_19155,8,37,Batsman
19156,Player_19156,3,22,Bowler
19157,Player_19157,18,32,All-Rounder
19158,Player_19158,8,27,Batsman
19159,Player_19159,16,38,Batsman
19160,Player_19160,15,19,Batsman
19161,Player_19161,15,28,All-Rounder
19162,Player_19162,16,33,Goalkeeper
19163,Player_19163,1,36,Bowler
19164,Player_19164,10,21,Batsman
19165,Player_19165,19,27,Batsman
19166,Player_19166,5,39,All-Rounder
19167,Player_19167,18,39,All-Rounder
19168,Player_19168,3,29,Bowler
19169,Player_19169,4,19,Bowler
19170,Player_19170,4,19,Batsman
19171,Player_19171,11,26,Batsman
19172,Player_19172,9,29,Batsman
19173,Player_19173,1,19,Batsman
19174,Player_19174,16,35,Batsman
19175,Player_19175,9,33,All-Rounder
19176,Player_19176,11,36,Goalkeeper
19177,Player_19177,6,32,Bowler
19178,Player_19178,17,33,All-Rounder
19179,Player_19179,12,23,Defender
19180,Player_19180,8,32,Defender
19181,Player_19181,16,29,Defender
19182,Player_19182,5,39,Bowler
19183,Player_19183,1,29,Batsman
19184,Player_19184,17,27,Defender
19185,Player_19185,8,38,Defender
19186,Player_19186,10,32,Goalkeeper
19187,Player_19187,18,21,All-Rounder
19188,Player_19188,15,27,Bowler
19189,Player_19189,20,36,Bowler
19190,Player_19190,13,31,Goalkeeper
19191,Player_19191,10,27,Defender
19192,Player_19192,9,34,Goalkeeper
19193,Player_19193,13,39,Batsman
19194,Player_19194,3,28,Defender
19195,Player_19195,3,35,Bowler
19196,Player_19196,1,19,All-Rounder
19197,Player_19197,2,28,Goalkeeper
19198,Player_19198,11,25,Goalkeeper
19199,Player_19199,14,36,Bowler
19200,Player_19200,10,33,Defender
19201,Player_19201,7,21,Defender
19202,Player_19202,1,31,Defender
19203,Player_19203,7,39,All-Rounder
19204,Player_19204,15,34,All-Rounder
19205,Player_19205,11,28,Defender
19206,Player_19206,6,20,All-Rounder
19207,Player_19207,7,21,Goalkeeper
19208,Player_19208,7,38,Defender
19209,Player_19209,1,30,All-Rounder
19210,Player_19210,10,34,Goalkeeper
19211,Player_19211,15,37,Goalkeeper
19212,Player_19212,8,38,All-Rounder
19213,Player_19213,19,37,Defender
19214,Player_19214,3,27,Defender
19215,Player_19215,15,29,All-Rounder
19216,Player_19216,4,25,All-Rounder
19217,Player_19217,6,20,Batsman
19218,Player_19218,10,38,Goalkeeper
19219,Player_19219,18,27,Defender
19220,Player_19220,16,24,Bowler
19221,Player_19221,18,27,Goalkeeper
19222,Player_19222,6,24,Defender
19223,Player_19223,19,35,Batsman
19224,Player_19224,17,37,Goalkeeper
19225,Player_19225,18,31,Goalkeeper
19226,Player_19226,13,29,Defender
19227,Player_19227,7,25,Bowler
19228,Player_19228,20,24,All-Rounder
19229,Player_19229,12,22,Bowler
19230,Player_19230,2,18,Batsman
19231,Player_19231,12,32,Goalkeeper
19232,Player_19232,12,26,Defender
19233,Player_19233,4,29,Goalkeeper
19234,Player_19234,4,39,All-Rounder
19235,Player_19235,18,35,Bowler
19236,Player_19236,16,28,Bowler
19237,Player_19237,14,27,Batsman
19238,Player_19238,17,27,Defender
19239,Player_19239,17,35,All-Rounder
19240,Player_19240,3,18,All-Rounder
19241,Player_19241,6,37,Defender
19242,Player_19242,13,28,Batsman
19243,Player_19243,9,19,All-Rounder
19244,Player_19244,9,28,Batsman
19245,Player_19245,8,19,Defender
19246,Player_19246,17,26,Defender
19247,Player_19247,16,18,Defender
